cve,ferramenta,no_denominador,motivo_fora_denominador,status_campanha,tratado_presente,nivel_0,nivel_1,nivel_2_generosa,nivel_2_estrita,nivel_3,nivel_4_generosa,nivel_4_estrita,estrita_aplicavel,achados_no_arquivo_gt,distancia_min_linha,distancia_min_intervalo,gt_file_scanned,gt_cwe_primary,gt_cwes
CVE-2020-4059,codeql,true,,OK,true,true,true,true,true,true,true,true,true,7,0,0,true,CWE-078,CWE-078|CWE-088
CVE-2020-4059,semgrep,true,,OK,true,true,true,true,true,true,true,true,true,8,0,0,true,CWE-078,CWE-078|CWE-088
CVE-2020-4059,snyk-code,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,null,CWE-078,CWE-078|CWE-088
CVE-2020-4066,codeql,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-078,CWE-078|CWE-088
CVE-2020-4066,semgrep,true,,OK,true,true,true,true,true,true,true,true,true,2,0,0,true,CWE-078,CWE-078|CWE-088
CVE-2020-4066,snyk-code,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,null,CWE-078,CWE-078|CWE-088
CVE-2020-5251,codeql,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-089,CWE-089
CVE-2020-5251,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-089,CWE-089
CVE-2020-5251,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-089,CWE-089
CVE-2020-5258,codeql,true,,OK,true,true,true,true,true,true,true,true,true,1,0,0,true,CWE-915,CWE-078|CWE-079|CWE-094|CWE-400|CWE-915
CVE-2020-5258,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-915,CWE-078|CWE-079|CWE-094|CWE-400|CWE-915
CVE-2020-5258,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-915,CWE-078|CWE-079|CWE-094|CWE-400|CWE-915
CVE-2020-6836,codeql,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-094,CWE-094|CWE-079|CWE-116
CVE-2020-6836,semgrep,true,,OK,true,true,true,false,false,true,false,false,true,1,0,0,true,CWE-094,CWE-094|CWE-079|CWE-116
CVE-2020-6836,snyk-code,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,null,CWE-094,CWE-094|CWE-079|CWE-116
CVE-2020-7638,codeql,true,,OK,true,true,true,true,true,false,false,false,true,2,2,2,true,CWE-915,CWE-078|CWE-079|CWE-094|CWE-400|CWE-915
CVE-2020-7638,semgrep,true,,OK,true,true,true,true,true,true,true,true,true,3,0,0,true,CWE-915,CWE-078|CWE-079|CWE-094|CWE-400|CWE-915
CVE-2020-7638,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-915,CWE-078|CWE-079|CWE-094|CWE-400|CWE-915
CVE-2020-7656,codeql,true,,OK,true,true,true,true,true,false,false,false,true,1,175,175,true,CWE-116,CWE-116|CWE-020
CVE-2020-7656,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-116,CWE-116|CWE-020
CVE-2020-7656,snyk-code,true,,OK,true,true,true,false,false,true,false,false,true,1,0,0,null,CWE-116,CWE-116|CWE-020
CVE-2020-7660,codeql,true,,OK,true,true,true,false,false,true,false,false,true,1,0,0,true,CWE-502,CWE-502
CVE-2020-7660,semgrep,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,true,CWE-502,CWE-502
CVE-2020-7660,snyk-code,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,null,CWE-502,CWE-502
CVE-2020-7662,codeql,true,,OK,true,true,true,true,true,true,true,true,true,2,0,0,true,CWE-400,CWE-730|CWE-400
CVE-2020-7662,semgrep,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,true,CWE-400,CWE-730|CWE-400
CVE-2020-7662,snyk-code,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,null,CWE-400,CWE-730|CWE-400
CVE-2020-7676,codeql,true,,OK,true,true,true,true,true,true,true,true,true,1,0,0,true,CWE-079,CWE-079|CWE-116
CVE-2020-7676,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-079,CWE-079|CWE-116
CVE-2020-7676,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-079,CWE-079|CWE-116
CVE-2020-7699,codeql,true,,OK,true,true,true,true,false,true,true,false,true,4,0,0,true,CWE-915,CWE-078|CWE-079|CWE-094|CWE-400|CWE-915
CVE-2020-7699,semgrep,true,,OK,true,true,true,true,true,false,false,false,true,1,3,3,true,CWE-915,CWE-078|CWE-079|CWE-094|CWE-400|CWE-915
CVE-2020-7699,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-915,CWE-078|CWE-079|CWE-094|CWE-400|CWE-915
CVE-2020-7720,codeql,true,,OK,true,true,true,true,true,true,true,true,true,5,0,0,true,CWE-915,CWE-078|CWE-079|CWE-094|CWE-400|CWE-915
CVE-2020-7720,semgrep,true,,OK,true,true,true,true,true,false,false,false,true,5,9,9,true,CWE-915,CWE-078|CWE-079|CWE-094|CWE-400|CWE-915
CVE-2020-7720,snyk-code,true,,OK,true,true,true,false,false,false,false,false,true,3,390,390,null,CWE-915,CWE-078|CWE-079|CWE-094|CWE-400|CWE-915
CVE-2020-7750,codeql,true,,OK,true,true,true,true,true,false,false,false,true,1,286,286,true,CWE-079,CWE-079|CWE-116
CVE-2020-7750,semgrep,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,true,CWE-079,CWE-079|CWE-116
CVE-2020-7750,snyk-code,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,null,CWE-079,CWE-079|CWE-116
CVE-2020-7752,codeql,true,,OK,true,true,true,true,true,false,false,false,true,5,1,1,true,CWE-078,CWE-078|CWE-088
CVE-2020-7752,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-078,CWE-078|CWE-088
CVE-2020-7752,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-078,CWE-078|CWE-088
CVE-2020-7763,codeql,true,,OK,true,true,true,false,false,true,false,false,true,1,0,0,true,CWE-022,CWE-022|CWE-023|CWE-036|CWE-073|CWE-099
CVE-2020-7763,semgrep,true,,OK,true,true,true,true,true,false,false,false,true,3,1,1,true,CWE-022,CWE-022|CWE-023|CWE-036|CWE-073|CWE-099
CVE-2020-7763,snyk-code,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,null,CWE-022,CWE-022|CWE-023|CWE-036|CWE-073|CWE-099
CVE-2020-8116,codeql,true,,OK,true,true,true,true,true,true,true,true,true,4,0,0,true,CWE-915,CWE-078|CWE-079|CWE-094|CWE-400|CWE-915
CVE-2020-8116,semgrep,true,,OK,true,true,true,true,true,false,false,false,true,4,3,3,true,CWE-915,CWE-078|CWE-079|CWE-094|CWE-400|CWE-915
CVE-2020-8116,snyk-code,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,null,CWE-915,CWE-078|CWE-079|CWE-094|CWE-400|CWE-915
CVE-2020-8135,codeql,true,,OK,true,true,true,false,false,true,false,false,true,4,0,0,true,CWE-601,CWE-601
CVE-2020-8135,semgrep,true,,OK,true,true,true,false,false,false,false,false,true,1,59,59,true,CWE-601,CWE-601
CVE-2020-8135,snyk-code,true,,OK,true,true,true,false,false,false,false,false,true,2,85,85,null,CWE-601,CWE-601
CVE-2020-8149,codeql,true,,OK,true,true,true,true,true,true,true,true,true,5,0,0,true,CWE-078,CWE-078|CWE-088
CVE-2020-8149,semgrep,true,,OK,true,true,true,true,true,true,true,true,true,5,0,0,true,CWE-078,CWE-078|CWE-088
CVE-2020-8149,snyk-code,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,null,CWE-078,CWE-078|CWE-088
CVE-2020-8192,codeql,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,true,CWE-770,CWE-770
CVE-2020-8192,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-770,CWE-770
CVE-2020-8192,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-770,CWE-770
CVE-2020-8203,codeql,true,,OK,true,true,true,true,true,true,true,true,true,10,0,0,true,CWE-915,CWE-078|CWE-079|CWE-094|CWE-400|CWE-915
CVE-2020-8203,semgrep,true,,OK,true,true,true,true,true,false,false,false,true,6,476,476,true,CWE-915,CWE-078|CWE-079|CWE-094|CWE-400|CWE-915
CVE-2020-8203,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-915,CWE-078|CWE-079|CWE-094|CWE-400|CWE-915
CVE-2020-8205,codeql,true,,OK,true,true,true,true,true,true,true,true,true,1,0,0,true,CWE-918,CWE-918
CVE-2020-8205,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-918,CWE-918
CVE-2020-8205,snyk-code,true,,OK,true,true,true,true,true,false,false,false,true,3,6,6,null,CWE-918,CWE-918
CVE-2020-8244,codeql,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-125,CWE-125|CWE-126
CVE-2020-8244,semgrep,true,,SEM_ACHADOS,true,false,false,false,false,false,false,false,true,0,,,true,CWE-125,CWE-125|CWE-126
CVE-2020-8244,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-125,CWE-125|CWE-126
CVE-2020-9038,codeql,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-020,CWE-020
CVE-2020-9038,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-020,CWE-020
CVE-2020-9038,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-020,CWE-020
CVE-2021-23344,codeql,true,,OK,true,true,true,true,true,false,false,false,true,8,2,2,true,CWE-094,CWE-094
CVE-2021-23344,semgrep,true,,OK,true,true,true,false,false,false,false,false,true,1,6585,6585,true,CWE-094,CWE-094
CVE-2021-23344,snyk-code,true,,OK,true,true,true,false,false,false,false,false,true,11,2037,2037,null,CWE-094,CWE-094
CVE-2021-23364,codeql,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-400,CWE-400
CVE-2021-23364,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-400,CWE-400
CVE-2021-23364,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-400,CWE-400
CVE-2021-31712,codeql,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-079,CWE-079
CVE-2021-31712,semgrep,true,,OK,true,true,false,false,false,false,false,false,true,0,,,true,CWE-079,CWE-079
CVE-2021-31712,snyk-code,true,,OK,true,true,false,false,false,false,false,false,true,0,,,null,CWE-079,CWE-079
